date,weekday,visitors,0001_salesVol,0002_salesVol,0003_salesVol,0004_salesVol,0005_salesVol,0006_salesVol,0007_salesVol,0008_salesVol,0009_salesVol,0010_salesVol,date,averagetemp,lowesttemp,highesttemp
20210601,1,3006,0.0,0.0,0.0,0.0,0.0,537.0,525.0,590.0,0.0,0.0,2021-06-01,20.2,15.9,23.9
20210602,2,3179,0.0,0.0,0.0,0.0,0.0,589.0,490.0,495.0,0.0,0.0,2021-06-02,23.2,16.6,29.7
20210603,3,3502,0.0,0.0,0.0,0.0,0.0,573.0,536.0,543.0,0.0,0.0,2021-06-03,19.1,14.6,22.7
20210604,4,3702,0.0,0.0,0.0,0.0,0.0,610.0,621.0,499.0,0.0,0.0,2021-06-04,18.5,13.3,23.6
20210605,5,3566,0.0,0.0,0.0,0.0,0.0,483.0,701.0,437.0,0.0,0.0,2021-06-05,20.8,17.0,25.7
20210606,6,2837,0.0,0.0,0.0,0.0,0.0,437.0,499.0,428.0,0.0,0.0,2021-06-06,23.0,18.4,28.2
20210607,0,3422,0.0,0.0,0.0,0.0,0.0,568.0,657.0,521.0,0.0,0.0,2021-06-07,21.1,19.4,24.0
20210608,1,3546,0.0,0.0,0.0,0.0,0.0,595.0,691.0,487.0,0.0,0.0,2021-06-08,23.6,18.8,29.5
20210609,2,3558,0.0,0.0,0.0,0.0,0.0,615.0,614.0,482.0,0.0,0.0,2021-06-09,25.8,19.5,31.6
20210610,3,3754,0.0,0.0,0.0,0.0,0.0,671.0,590.0,477.0,0.0,0.0,2021-06-10,24.9,20.5,29.8
20210611,4,3114,0.0,0.0,0.0,0.0,0.0,574.0,665.0,491.0,0.0,0.0,2021-06-11,21.5,19.9,24.4
20210612,5,2482,0.0,0.0,0.0,0.0,0.0,349.0,532.0,483.0,0.0,0.0,2021-06-12,24.2,18.2,30.2
20210613,6,1932,0.0,0.0,0.0,0.0,0.0,0.0,609.0,419.0,0.0,0.0,2021-06-13,24.8,20.9,29.7
20210614,0,3281,0.0,0.0,0.0,0.0,0.0,347.0,683.0,489.0,0.0,0.0,2021-06-14,24.8,18.9,30.2
20210615,1,3290,0.0,0.0,0.0,0.0,0.0,518.0,656.0,522.0,0.0,0.0,2021-06-15,22.5,21.5,25.3
20210616,2,3552,0.0,0.0,0.0,0.0,0.0,528.0,743.0,505.0,0.0,0.0,2021-06-16,24.3,20.3,28.9
20210617,3,3916,0.0,0.0,0.0,0.0,0.0,579.0,796.0,490.0,0.0,0.0,2021-06-17,21.9,19.6,25.0
20210618,4,3932,0.0,0.0,0.0,0.0,0.0,601.0,740.0,514.0,0.0,0.0,2021-06-18,20.0,19.0,21.4
20210619,5,3395,0.0,0.0,0.0,0.0,0.0,477.0,756.0,448.0,0.0,0.0,2021-06-19,22.3,17.5,27.4
20210620,6,3065,0.0,0.0,0.0,0.0,0.0,377.0,787.0,400.0,0.0,0.0,2021-06-20,22.9,17.6,29.0
20210621,0,2682,0.0,0.0,0.0,0.0,0.0,0.0,769.0,546.0,0.0,0.0,2021-06-21,23.6,19.2,28.5
20210622,1,2874,0.0,0.0,0.0,0.0,0.0,107.0,720.0,582.0,0.0,0.0,2021-06-22,22.8,19.7,28.6
20210623,2,3636,0.0,0.0,0.0,0.0,0.0,508.0,864.0,542.0,0.0,0.0,2021-06-23,22.4,18.8,27.9
20210624,3,4052,0.0,0.0,0.0,0.0,0.0,550.0,866.0,590.0,0.0,0.0,2021-06-24,23.0,18.5,28.0
20210625,4,4348,0.0,0.0,0.0,0.0,0.0,618.0,809.0,624.0,0.0,0.0,2021-06-25,24.1,19.5,29.5
20210626,5,4109,0.0,0.0,0.0,0.0,0.0,476.0,849.0,543.0,0.0,0.0,2021-06-26,22.8,19.9,26.7
20210627,6,3789,0.0,0.0,0.0,0.0,0.0,485.0,810.0,476.0,0.0,0.0,2021-06-27,24.5,19.8,30.8
20210628,0,3600,0.0,0.0,0.0,0.0,0.0,569.0,817.0,489.0,0.0,0.0,2021-06-28,23.7,21.0,29.2
20210629,1,3880,0.0,0.0,0.0,0.0,0.0,586.0,813.0,522.0,0.0,0.0,2021-06-29,23.9,21.3,28.4
20210630,2,4256,0.0,0.0,0.0,0.0,0.0,614.0,941.0,573.0,0.0,0.0,2021-06-30,24.3,21.0,28.8
20210701,3,5084,0.0,0.0,0.0,0.0,0.0,628.0,1318.0,648.0,0.0,0.0,2021-07-01,26.3,21.4,31.0
20210702,4,4608,0.0,0.0,0.0,0.0,0.0,583.0,1006.0,585.0,0.0,0.0,2021-07-02,27.1,23.6,31.8
20210703,5,3980,0.0,0.0,0.0,0.0,0.0,455.0,894.0,511.0,0.0,0.0,2021-07-03,22.6,19.6,25.7
20210704,6,4353,0.0,0.0,0.0,0.0,0.0,441.0,1102.0,454.0,0.0,0.0,2021-07-04,21.4,19.8,23.1
20210705,0,4865,0.0,0.0,0.0,0.0,0.0,606.0,1054.0,635.0,0.0,0.0,2021-07-05,23.3,20.1,26.9
20210706,1,4580,0.0,0.0,0.0,0.0,0.0,674.0,1098.0,589.0,0.0,0.0,2021-07-06,25.3,21.0,30.1
20210707,2,4718,0.0,0.0,0.0,0.0,0.0,645.0,1020.0,648.0,0.0,0.0,2021-07-07,26.4,23.9,29.1
20210708,3,4920,0.0,0.0,0.0,0.0,0.0,664.0,1033.0,624.0,0.0,0.0,2021-07-08,26.0,23.8,29.8
20210709,4,4058,0.0,0.0,0.0,0.0,0.0,689.0,877.0,548.0,0.0,0.0,2021-07-09,25.5,23.6,29.2
20210710,5,4224,0.0,0.0,0.0,0.0,0.0,551.0,883.0,637.0,0.0,0.0,2021-07-10,25.9,23.1,29.2
20210711,6,4013,0.0,0.0,0.0,0.0,0.0,551.0,942.0,576.0,0.0,0.0,2021-07-11,25.7,24.1,27.5
20210712,0,5547,0.0,0.0,0.0,0.0,0.0,774.0,906.0,1271.0,0.0,0.0,2021-07-12,28.1,23.8,32.5
20210713,1,4444,0.0,0.0,0.0,0.0,0.0,717.0,753.0,730.0,0.0,0.0,2021-07-13,28.8,26.3,31.5
20210714,2,4409,0.0,0.0,0.0,0.0,0.0,700.0,723.0,657.0,0.0,0.0,2021-07-14,29.7,26.1,33.5
20210715,3,4257,0.0,0.0,0.0,0.0,0.0,834.0,772.0,708.0,0.0,0.0,2021-07-15,29.1,25.9,34.5
20210716,4,4153,0.0,0.0,0.0,0.0,0.0,768.0,772.0,646.0,0.0,0.0,2021-07-16,28.8,24.2,35.2
20210717,5,2998,0.0,0.0,0.0,0.0,0.0,559.0,564.0,543.0,0.0,0.0,2021-07-17,29.1,24.7,32.8
20210718,6,3602,0.0,0.0,0.0,0.0,0.0,559.0,711.0,587.0,0.0,0.0,2021-07-18,29.6,25.7,34.1
20210719,0,4543,0.0,0.0,0.0,0.0,0.0,760.0,619.0,705.0,0.0,0.0,2021-07-19,26.4,24.0,30.5
20210720,1,4639,0.0,0.0,0.0,0.0,0.0,844.0,567.0,698.0,0.0,0.0,2021-07-20,27.9,23.6,31.8
20210721,2,3979,0.0,0.0,0.0,0.0,0.0,849.0,604.0,664.0,0.0,0.0,2021-07-21,30.5,25.3,35.3
20210722,3,4229,0.0,0.0,0.0,0.0,0.0,771.0,776.0,656.0,0.0,0.0,2021-07-22,31.2,26.5,35.9
20210723,4,4482,0.0,0.0,0.0,0.0,0.0,820.0,782.0,834.0,0.0,0.0,2021-07-23,31.2,27.2,35.8
20210724,5,3940,0.0,0.0,0.0,0.0,0.0,709.0,671.0,590.0,0.0,0.0,2021-07-24,31.7,26.9,36.5
20210725,6,4140,0.0,0.0,0.0,0.0,0.0,631.0,727.0,577.0,0.0,0.0,2021-07-25,31.5,27.2,35.9
20210726,0,3902,0.0,0.0,0.0,0.0,0.0,766.0,754.0,534.0,0.0,0.0,2021-07-26,31.2,27.4,35.4
20210727,1,4373,0.0,0.0,0.0,0.0,0.0,788.0,734.0,643.0,0.0,0.0,2021-07-27,31.1,27.8,35.7
20210728,2,4620,0.0,0.0,0.0,0.0,0.0,767.0,770.0,563.0,0.0,0.0,2021-07-28,30.4,27.1,34.7
20210729,3,4551,0.0,0.0,0.0,0.0,0.0,904.0,785.0,564.0,0.0,0.0,2021-07-29,29.6,27.0,33.3
20210730,4,5354,0.0,0.0,0.0,0.0,0.0,933.0,909.0,660.0,0.0,0.0,2021-07-30,30.5,25.8,35.4
20210731,5,4399,0.0,0.0,0.0,0.0,0.0,730.0,829.0,536.0,0.0,0.0,2021-07-31,29.8,26.8,34.3
20210801,6,3663,0.0,0.0,0.0,0.0,0.0,633.0,824.0,578.0,0.0,0.0,2021-08-01,27.1,25.1,28.8
20210802,0,5050,0.0,0.0,0.0,0.0,0.0,893.0,1042.0,590.0,0.0,0.0,2021-08-02,26.5,25.0,28.6
20210803,1,5606,0.0,0.0,0.0,0.0,0.0,885.0,1109.0,578.0,0.0,0.0,2021-08-03,28.0,24.1,31.4
20210804,2,5335,0.0,0.0,0.0,0.0,0.0,914.0,967.0,544.0,0.0,0.0,2021-08-04,28.9,26.3,33.2
20210805,3,5204,0.0,0.0,0.0,0.0,0.0,893.0,986.0,576.0,0.0,0.0,2021-08-05,29.4,25.6,33.7
20210806,4,4468,0.0,0.0,0.0,0.0,0.0,888.0,854.0,515.0,0.0,0.0,2021-08-06,28.1,26.0,32.2
20210807,5,4262,0.0,0.0,0.0,0.0,0.0,717.0,868.0,525.0,0.0,0.0,2021-08-07,28.0,23.4,32.3
20210808,6,4159,0.0,0.0,0.0,0.0,0.0,698.0,995.0,496.0,0.0,0.0,2021-08-08,26.8,24.4,32.1
20210809,0,4518,0.0,0.0,0.0,0.0,0.0,850.0,1051.0,609.0,0.0,0.0,2021-08-09,28.3,23.3,33.6
20210810,1,5520,0.0,0.0,0.0,0.0,0.0,963.0,1151.0,674.0,0.0,0.0,2021-08-10,27.7,24.3,32.2
20210811,2,4653,0.0,0.0,0.0,0.0,0.0,904.0,1053.0,572.0,0.0,0.0,2021-08-11,27.4,24.1,31.6
20210812,3,4901,0.0,0.0,0.0,0.0,0.0,905.0,1025.0,571.0,0.0,0.0,2021-08-12,26.8,24.0,31.7
20210813,4,4940,0.0,0.0,0.0,0.0,0.0,892.0,1004.0,574.0,0.0,0.0,2021-08-13,26.6,23.4,30.1
20210814,5,4187,0.0,0.0,0.0,0.0,0.0,732.0,909.0,563.0,0.0,0.0,2021-08-14,26.1,23.4,30.5
20210815,6,3716,0.0,0.0,0.0,0.0,0.0,656.0,728.0,512.0,0.0,0.0,2021-08-15,26.9,21.7,32.4
20210816,0,7712,0.0,0.0,0.0,0.0,0.0,738.0,916.0,527.0,1637.0,0.0,2021-08-16,27.3,22.5,32.8
20210817,1,8856,0.0,0.0,0.0,0.0,0.0,942.0,1036.0,527.0,2415.0,0.0,2021-08-17,25.9,21.9,31.3
20210818,2,11737,0.0,0.0,0.0,0.0,0.0,1015.0,1163.0,586.0,2620.0,0.0,2021-08-18,24.3,20.6,31.0
20210819,3,10573,0.0,0.0,0.0,0.0,0.0,1038.0,1287.0,586.0,2654.0,0.0,2021-08-19,26.0,21.0,31.5
20210820,4,12484,0.0,0.0,0.0,0.0,0.0,1024.0,1474.0,600.0,3144.0,0.0,2021-08-20,26.6,22.6,30.7
20210821,5,10224,0.0,0.0,0.0,0.0,0.0,822.0,1088.0,428.0,2485.0,0.0,2021-08-21,23.8,21.0,25.5
20210822,6,9381,0.0,0.0,0.0,0.0,0.0,761.0,1137.0,410.0,2117.0,0.0,2021-08-22,24.4,22.4,27.0
20210823,0,11246,0.0,0.0,0.0,0.0,0.0,933.0,1527.0,424.0,2913.0,0.0,2021-08-23,22.4,21.0,24.0
20210824,1,12110,0.0,0.0,0.0,0.0,0.0,989.0,1398.0,413.0,2859.0,0.0,2021-08-24,23.4,21.1,26.4
20210825,2,12379,0.0,0.0,0.0,0.0,0.0,1144.0,1349.0,572.0,3251.0,0.0,2021-08-25,25.0,23.5,27.3
20210826,3,14541,0.0,0.0,0.0,0.0,0.0,1242.0,1522.0,685.0,3283.0,0.0,2021-08-26,25.5,22.9,27.9
20210827,4,13673,0.0,0.0,0.0,0.0,0.0,1086.0,1894.0,671.0,3255.0,0.0,2021-08-27,22.4,20.4,25.5
20210828,5,12504,0.0,0.0,0.0,0.0,0.0,938.0,1480.0,527.0,2739.0,0.0,2021-08-28,23.6,19.7,28.2
20210829,6,11510,0.0,0.0,0.0,0.0,0.0,938.0,1521.0,482.0,2291.0,0.0,2021-08-29,23.7,21.9,26.3
20210830,0,13746,0.0,0.0,0.0,0.0,0.0,1202.0,1771.0,551.0,3149.0,0.0,2021-08-30,24.2,21.2,27.7
20210831,1,12821,0.0,0.0,0.0,0.0,0.0,1125.0,1892.0,551.0,3555.0,0.0,2021-08-31,20.5,18.1,23.1
20210901,2,16205,0.0,0.0,0.0,0.0,0.0,1337.0,1913.0,573.0,3894.0,0.0,2021-09-01,21.4,18.5,23.9
20210902,3,13919,0.0,0.0,0.0,0.0,0.0,1105.0,1991.0,469.0,3610.0,0.0,2021-09-02,23.5,20.7,26.7
20210903,4,16463,0.0,0.0,0.0,0.0,0.0,1120.0,2048.0,665.0,3933.0,0.0,2021-09-03,24.3,20.6,29.2
20210904,5,12639,0.0,0.0,0.0,0.0,0.0,881.0,1835.0,646.0,3153.0,0.0,2021-09-04,23.2,18.5,28.6
20210905,6,12392,0.0,0.0,0.0,0.0,0.0,882.0,2130.0,656.0,2720.0,0.0,2021-09-05,23.1,19.4,27.3
20210906,0,16489,0.0,0.0,0.0,0.0,0.0,1036.0,2469.0,814.0,3533.0,0.0,2021-09-06,22.3,18.0,26.4
20210907,1,16222,0.0,0.0,0.0,0.0,0.0,987.0,2119.0,781.0,3765.0,0.0,2021-09-07,19.6,17.6,20.9
20210908,2,16213,0.0,0.0,0.0,0.0,0.0,1004.0,1792.0,759.0,4093.0,0.0,2021-09-08,22.2,19.0,26.9
20210909,3,18618,0.0,0.0,0.0,0.0,0.0,1112.0,1806.0,760.0,4785.0,0.0,2021-09-09,23.5,19.1,29.1
20210910,4,20554,0.0,0.0,0.0,0.0,0.0,1129.0,1866.0,953.0,5840.0,0.0,2021-09-10,23.6,19.5,28.9
20210911,5,16588,0.0,0.0,0.0,0.0,0.0,855.0,1667.0,872.0,4146.0,0.0,2021-09-11,24.0,19.9,29.4
20210912,6,15185,0.0,0.0,0.0,0.0,0.0,881.0,1771.0,794.0,3998.0,0.0,2021-09-12,24.2,19.2,29.8
20210913,0,24397,0.0,0.0,0.0,0.0,0.0,1210.0,1935.0,897.0,8665.0,0.0,2021-09-13,24.8,20.8,30.3
20210914,1,29189,0.0,0.0,0.0,0.0,0.0,1201.0,1851.0,952.0,10738.0,0.0,2021-09-14,24.6,20.0,29.5
20210915,2,32398,0.0,0.0,0.0,0.0,0.0,1247.0,1743.0,926.0,12784.0,0.0,2021-09-15,23.6,19.5,28.9
20210916,3,41601,0.0,0.0,0.0,0.0,0.0,1373.0,1803.0,971.0,17297.0,0.0,2021-09-16,22.9,18.0,27.3
20210917,4,51313,0.0,0.0,0.0,0.0,0.0,1747.0,1703.0,1029.0,23409.0,0.0,2021-09-17,23.5,20.5,28.2
20210918,5,37710,0.0,0.0,0.0,0.0,0.0,1464.0,1826.0,993.0,14957.0,0.0,2021-09-18,23.9,18.9,29.8
20210919,6,30513,0.0,0.0,0.0,0.0,0.0,1356.0,1675.0,866.0,10100.0,0.0,2021-09-19,23.7,20.8,27.8
20210920,0,24819,0.0,0.0,0.0,0.0,0.0,1475.0,1719.0,885.0,9265.0,0.0,2021-09-20,23.7,19.0,28.4
20210921,1,21092,0.0,0.0,0.0,0.0,0.0,1348.0,1759.0,866.0,6071.0,0.0,2021-09-21,22.0,17.4,26.2
20210922,2,13684,0.0,0.0,0.0,0.0,0.0,968.0,1775.0,810.0,3026.0,0.0,2021-09-22,20.2,16.8,24.3
20210923,3,15010,0.0,0.0,0.0,0.0,0.0,857.0,2034.0,880.0,4047.0,0.0,2021-09-23,20.9,16.9,25.9
20210924,4,12119,0.0,0.0,0.0,0.0,0.0,0.0,2039.0,804.0,3816.0,0.0,2021-09-24,21.8,16.7,26.9
20210925,5,12337,0.0,0.0,0.0,0.0,0.0,0.0,1797.0,794.0,3017.0,0.0,2021-09-25,21.2,18.7,23.1
20210926,6,10545,0.0,0.0,0.0,0.0,0.0,0.0,1845.0,781.0,2493.0,0.0,2021-09-26,22.6,18.4,27.3
20210927,0,13255,0.0,0.0,0.0,0.0,0.0,0.0,1921.0,837.0,3379.0,0.0,2021-09-27,21.6,18.7,25.0
20210928,1,12532,0.0,0.0,0.0,0.0,0.0,0.0,1949.0,811.0,3265.0,0.0,2021-09-28,21.5,19.6,24.4
20210929,2,10258,0.0,0.0,0.0,0.0,0.0,0.0,1875.0,758.0,3066.0,0.0,2021-09-29,20.2,17.8,21.4
20210930,3,12557,0.0,0.0,0.0,0.0,0.0,0.0,1997.0,789.0,3556.0,0.0,2021-09-30,20.3,16.0,25.9
20211001,4,12927,0.0,0.0,0.0,0.0,0.0,0.0,2081.0,759.0,4110.0,0.0,2021-10-01,21.1,16.9,27.5
20211002,5,10695,0.0,0.0,0.0,0.0,0.0,0.0,1970.0,649.0,3010.0,0.0,2021-10-02,20.7,16.4,26.6
20211003,6,10549,0.0,0.0,0.0,0.0,0.0,0.0,1534.0,587.0,2674.0,0.0,2021-10-03,22.3,17.1,28.8
20211004,0,10701,0.0,0.0,0.0,0.0,0.0,0.0,1945.0,687.0,2773.0,0.0,2021-10-04,22.9,19.2,25.6
20211005,1,14047,0.0,0.0,0.0,0.0,0.0,0.0,2177.0,811.0,3638.0,0.0,2021-10-05,23.6,21.7,26.5
20211006,2,11735,0.0,0.0,0.0,0.0,0.0,0.0,2095.0,746.0,3271.0,0.0,2021-10-06,18.8,17.9,21.7
20211007,3,13563,0.0,0.0,0.0,0.0,0.0,0.0,2269.0,666.0,3287.0,0.0,2021-10-07,19.4,17.9,21.9
20211008,4,13045,0.0,0.0,0.0,0.0,0.0,0.0,2021.0,659.0,3416.0,0.0,2021-10-08,18.8,17.5,20.0
20211009,5,11674,0.0,0.0,0.0,0.0,0.0,0.0,1883.0,575.0,3049.0,0.0,2021-10-09,20.9,18.5,24.1
20211010,6,11572,0.0,0.0,0.0,0.0,0.0,0.0,1929.0,630.0,2701.0,0.0,2021-10-10,19.9,14.9,24.3
20211011,0,10822,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,649.0,2634.0,0.0,2021-10-11,15.2,12.6,17.8
20211012,1,11548,0.0,0.0,0.0,0.0,0.0,0.0,1896.0,632.0,3246.0,0.0,2021-10-12,17.9,15.8,21.3
20211013,2,10938,0.0,0.0,0.0,0.0,0.0,0.0,1907.0,613.0,3061.0,0.0,2021-10-13,19.6,14.9,25.2
20211014,3,9517,0.0,0.0,0.0,0.0,0.0,292.0,990.0,642.0,3193.0,0.0,2021-10-14,19.7,17.4,23.9
20211015,4,10750,0.0,0.0,0.0,0.0,0.0,1063.0,0.0,721.0,3701.0,0.0,2021-10-15,19.0,17.0,21.4
20211016,5,7529,0.0,0.0,0.0,0.0,0.0,758.0,0.0,663.0,2762.0,0.0,2021-10-16,10.7,4.2,18.1
20211017,6,8846,0.0,0.0,0.0,0.0,0.0,792.0,0.0,700.0,2642.0,0.0,2021-10-17,5.6,1.3,10.8
20211018,0,12242,0.0,0.0,0.0,0.0,0.0,928.0,1240.0,673.0,3160.0,0.0,2021-10-18,9.6,2.8,16.1
20211019,1,13723,0.0,0.0,0.0,0.0,0.0,881.0,1763.0,608.0,3043.0,0.0,2021-10-19,10.9,7.1,15.0
20211020,2,12940,0.0,0.0,0.0,0.0,0.0,883.0,1697.0,659.0,3167.0,0.0,2021-10-20,9.5,4.6,15.8
20211021,3,14244,0.0,0.0,0.0,0.0,0.0,990.0,2054.0,592.0,3279.0,0.0,2021-10-21,9.8,4.9,16.2
20211022,4,13189,0.0,0.0,0.0,0.0,0.0,1087.0,2063.0,561.0,3231.0,0.0,2021-10-22,10.8,5.2,17.2
20211023,5,13277,0.0,0.0,0.0,0.0,0.0,891.0,1889.0,530.0,2837.0,0.0,2021-10-23,11.4,5.7,18.4
20211024,6,11642,0.0,0.0,0.0,0.0,0.0,801.0,1987.0,488.0,2545.0,0.0,2021-10-24,11.4,6.0,18.1
20211025,0,14242,0.0,0.0,0.0,0.0,0.0,1087.0,2202.0,615.0,3592.0,0.0,2021-10-25,11.7,6.3,17.6
20211026,1,13769,0.0,0.0,0.0,0.0,0.0,1159.0,2206.0,578.0,3304.0,0.0,2021-10-26,13.0,7.7,19.0
20211027,2,14242,0.0,0.0,0.0,0.0,0.0,1265.0,1929.0,613.0,3107.0,0.0,2021-10-27,13.4,9.8,18.1
20211028,3,13372,0.0,0.0,0.0,0.0,0.0,1194.0,2218.0,641.0,3376.0,0.0,2021-10-28,12.7,7.1,20.0
20211029,4,16815,0.0,0.0,0.0,0.0,0.0,1267.0,2307.0,750.0,3608.0,0.0,2021-10-29,14.6,10.5,20.6
20211030,5,14056,0.0,0.0,0.0,0.0,0.0,1078.0,2023.0,818.0,3109.0,0.0,2021-10-30,13.8,11.0,18.0
20211031,6,14481,0.0,0.0,0.0,0.0,0.0,1058.0,2001.0,773.0,2811.0,0.0,2021-10-31,14.1,9.2,20.3
20211101,0,10901,0.0,0.0,0.0,0.0,0.0,1476.0,2644.0,927.0,0.0,0.0,2021-11-01,12.9,10.3,16.9
20211102,1,9321,0.0,0.0,0.0,0.0,0.0,1357.0,2533.0,915.0,0.0,0.0,2021-11-02,11.5,7.9,16.9
20211103,2,8467,0.0,0.0,0.0,0.0,0.0,1420.0,2329.0,853.0,0.0,0.0,2021-11-03,12.1,7.6,17.1
20211104,3,8547,0.0,0.0,0.0,0.0,0.0,1369.0,2296.0,787.0,0.0,0.0,2021-11-04,12.1,8.4,16.3
20211105,4,9660,0.0,0.0,0.0,0.0,0.0,1454.0,2304.0,799.0,0.0,0.0,2021-11-05,13.0,7.8,20.2
20211106,5,7230,0.0,0.0,0.0,0.0,0.0,1061.0,1857.0,771.0,0.0,0.0,2021-11-06,14.1,8.8,21.3
